brokered_by,status,price,bedroom,bathroom,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
3595,for_sale,699000,8,4,0.1,1244989,Brockton,Massachusetts,02302,2928.0,NULL
3599,for_sale,290000,3,2,0.11,13994,Cranston,"Rhode Island",02910,1251.0,2005-09-12
3599,for_sale,299000,4,2,0.28,1105284,Cranston,"Rhode Island",02910,1291.0,NULL
3599,for_sale,398000,3,3,0.11,871837,Cranston,"Rhode Island",02920,2328.0,NULL
3599,for_sale,499000,3,3,0.15,19071,Cranston,"Rhode Island",02920,1600.0,NULL
3606,for_sale,215000,2,1,0.15,471591,"San Juan","Puerto Rico",00909,598.0,NULL
3606,for_sale,305000,3,2,1.13,1902855,Moca,"Puerto Rico",00676,1928.0,NULL
3606,for_sale,465000,3,2,0.27,1609595,Dorado,"Puerto Rico",00646,2200.0,NULL
3606,for_sale,875000,5,4,0.08,1581197,"San Juan","Puerto Rico",00907,1898.0,NULL
3606,for_sale,1175000,7,2,0.25,731653,"San Juan","Puerto Rico",00913,2200.0,NULL
3606,for_sale,1325000,4,3,0.19,600545,Dorado,"Puerto Rico",00646,2500.0,NULL
3606,for_sale,1450000,5,6,0.55,846666,Guaynabo,"Puerto Rico",00966,8000.0,NULL
3606,for_sale,1800000,5,3,0.5,1854914,Guaynabo,"Puerto Rico",00966,5600.0,NULL
3609,for_sale,450000,4,3,0.27,1529882,Webster,Massachusetts,01570,2233.0,2003-09-18
3633,for_sale,54000,3,1,0.68,1565797,Ponce,"Puerto Rico",00730,905.0,NULL
3633,for_sale,60000,3,1,0.23,1209079,Humacao,"Puerto Rico",00791,938.0,NULL
3633,for_sale,63000,2,1,0.37,1843069,Ponce,"Puerto Rico",00731,803.0,NULL
3633,for_sale,65000,4,2,0.02,1244430,Patillas,"Puerto Rico",00723,NULL,NULL
3633,for_sale,66000,3,1,0.39,588821,Juncos,"Puerto Rico",00777,1308.0,NULL
3633,for_sale,67600,4,1,0.8,1758795,Ponce,"Puerto Rico",00731,921.0,NULL
3633,for_sale,68100,3,2,2.57,1730912,Carolina,"Puerto Rico",00983,1264.0,NULL
3633,for_sale,69000,2,1,1.45,1034246,Cidra,"Puerto Rico",00739,653.0,NULL
3633,for_sale,72700,3,1,1.33,1854886,"Rio Grande","Puerto Rico",00745,843.0,NULL
3633,for_sale,75000,3,1,0.8,1140396,Guayama,"Puerto Rico",00784,952.0,NULL
3633,for_sale,75100,3,2,0.67,1916053,Yabucoa,"Puerto Rico",00767,857.0,NULL
3633,for_sale,76000,3,2,0.97,436055,Gurabo,"Puerto Rico",00778,906.0,NULL
3633,for_sale,77000,6,3,1.4,1798657,Juncos,"Puerto Rico",00777,2392.0,NULL
3633,for_sale,80000,6,1,0.21,879135,"San Juan","Puerto Rico",00920,756.0,NULL
3633,for_sale,84000,3,1,0.83,1868714,Ponce,"Puerto Rico",00731,599.0,NULL
3633,for_sale,86000,3,3,0.42,1781616,"San Lorenzo","Puerto Rico",00754,997.0,NULL
3633,for_sale,93300,3,1,0.3,358960,"San Juan","Puerto Rico",00924,900.0,NULL
3633,for_sale,97000,3,2,0.21,1900799,Juncos,"Puerto Rico",00777,802.0,NULL
3633,for_sale,99000,3,2,0.54,1056679,Ponce,"Puerto Rico",00730,1106.0,NULL
3633,for_sale,100000,3,1,1.02,1916182,Caguas,"Puerto Rico",00725,1167.0,NULL
3633,for_sale,103000,7,4,0.69,1843284,"Toa Alta","Puerto Rico",00972,2106.0,NULL
3633,for_sale,103500,3,2,0.26,1135827,Caguas,"Puerto Rico",00725,915.0,NULL
3633,for_sale,104200,4,2,0.09,1307759,Bayamon,"Puerto Rico",00956,1254.0,NULL
3633,for_sale,105000,3,2,0.92,870038,Caguas,"Puerto Rico",00725,972.0,NULL
3633,for_sale,106000,4,2,0.08,1875875,Guayama,"Puerto Rico",00784,1050.0,NULL
3633,for_sale,109400,3,2,1.18,601684,Bayamon,"Puerto Rico",00959,1390.0,NULL
3633,for_sale,110000,3,2,1.15,432920,"Toa Baja","Puerto Rico",00949,1166.0,NULL
3633,for_sale,110100,3,2,0.29,13011,Caguas,"Puerto Rico",00725,1152.0,NULL
3633,for_sale,115000,3,2,0.4,1897254,Fajardo,"Puerto Rico",00738,1498.0,NULL
3633,for_sale,125000,3,1,0.16,1843056,"Trujillo Alto","Puerto Rico",00976,567.0,NULL
3633,for_sale,126600,2,2,0.25,347753,Ponce,"Puerto Rico",00730,1004.0,NULL
3633,for_sale,128000,3,2,1.19,1875840,"San Lorenzo","Puerto Rico",00754,1616.0,NULL
3633,for_sale,134000,3,2,0.94,1612111,"San Juan","Puerto Rico",00926,1288.0,NULL
3633,for_sale,137200,3,2,0.42,792808,"Las Piedras","Puerto Rico",00771,1480.0,NULL
3633,for_sale,140000,3,2,0.55,1837658,"Trujillo Alto","Puerto Rico",00976,1816.0,NULL
3633,for_sale,150000,4,2,0.91,1837662,Humacao,"Puerto Rico",00791,1612.0,NULL
3633,for_sale,167000,3,2,1.15,1884181,Coamo,"Puerto Rico",00765,1326.0,NULL
3633,for_sale,204000,3,2,0.33,1757631,Gurabo,"Puerto Rico",00794,1190.0,NULL
3635,for_sale,3299000,6,4,0.22,1021065,Somerville,Massachusetts,02144,3318.0,NULL
3735,for_sale,269900,3,2,0.12,191491,"New Bedford",Massachusetts,02740,1351.0,2009-04-02
3735,for_sale,349900,6,2,0.08,1141329,"New Bedford",Massachusetts,02744,1517.0,2006-11-09
3735,for_sale,375000,4,2,0.26,58393,Fairhaven,Massachusetts,02719,1795.0,NULL
3735,for_sale,379900,3,2,0.15,473363,"New Bedford",Massachusetts,02740,2729.0,1998-10-01
3735,for_sale,539900,4,3,0.3,693403,"New Bedford",Massachusetts,02745,2876.0,NULL
3738,for_sale,359900,6,2,0.16,820897,"Fall River",Massachusetts,02720,1471.0,NULL
3763,for_sale,70000,3,1,0.04,1884194,Penuelas,"Puerto Rico",00624,913.0,NULL
3763,for_sale,99000,3,1,0.15,734101,"Juana Diaz","Puerto Rico",00795,800.0,NULL
3763,for_sale,210000,4,2,0.09,831481,Maunabo,"Puerto Rico",00707,1800.0,NULL
3787,for_sale,2995000,2,1,0.16,114855,Edgartown,Massachusetts,02539,600.0,2002-04-30
3787,for_sale,6395000,5,7,0.53,16327,Edgartown,Massachusetts,02539,5104.0,NULL
3790,for_sale,175000,3,2,0.25,619426,Rutland,Vermont,05701,1012.0,2017-07-21
3855,for_sale,1349999,7,2,0.11,108202,Boston,Massachusetts,02135,2948.0,NULL
3858,for_sale,285000,1,1,0.34,113756,Taunton,Massachusetts,02780,739.0,NULL
3860,for_sale,1795000,20,9,0.2,1088123,Worcester,Massachusetts,01610,8500.0,NULL
3923,for_sale,580000,6,2,0.14,366777,Brockton,Massachusetts,02301,2522.0,NULL
4006,for_sale,80000,2,1,0.34,1336545,Pittsfield,Massachusetts,01201,791.0,2006-09-01
4006,for_sale,99900,3,1,0.25,1789030,Pittsfield,Massachusetts,01201,1201.0,NULL
4006,for_sale,209900,4,2,0.21,840698,Pittsfield,Massachusetts,01201,1200.0,2005-07-28
4006,for_sale,219900,6,2,0.2,1383427,Pittsfield,Massachusetts,01201,3430.0,NULL
4006,for_sale,224900,2,2,0.18,197286,Pittsfield,Massachusetts,01201,1094.0,2007-09-05
4006,for_sale,224900,3,1,0.21,747304,Pittsfield,Massachusetts,01201,1746.0,1987-07-24
4006,for_sale,259900,3,1,0.7,249390,Pittsfield,Massachusetts,01201,1134.0,NULL
4006,for_sale,459900,3,2,0.75,1267812,Pittsfield,Massachusetts,01201,2190.0,2004-12-17
4006,for_sale,699000,3,3,0.69,199090,Lanesborough,Massachusetts,01237,3300.0,NULL
4006,for_sale,799900,3,2,16.11,517553,Lenox,Massachusetts,01240,1858.0,2001-07-13
4006,for_sale,975000,5,4,58,1307170,Savoy,Massachusetts,01256,4685.0,1995-10-17
4072,for_sale,94000,3,1,0.19,562660,Gardiner,Maine,04345,864.0,NULL
4072,for_sale,129000,6,2,0.44,1476609,Gardiner,Maine,04345,1534.0,NULL
4232,for_sale,589000,4,2,0.26,1402968,Warwick,"Rhode Island",02888,2500.0,NULL
4232,for_sale,699900,3,3,0.48,764255,Cranston,"Rhode Island",02921,3056.0,2013-06-21
4281,for_sale,69000,3,1,0.92,1089708,Wilton,Maine,04294,864.0,2021-11-18
4281,for_sale,199000,6,3,0.2,1486111,"Livermore Falls",Maine,04254,2590.0,NULL
4281,for_sale,230000,1,1,0.8,914164,Wilton,Maine,04294,1300.0,NULL
4281,for_sale,356000,5,3,0.44,1009783,Rangeley,Maine,04970,2470.0,NULL
4281,for_sale,525000,3,3,13.8,212443,Farmington,Maine,04938,3386.0,2019-09-04
4281,for_sale,749999,4,1,66,584287,Avon,Maine,04966,1800.0,NULL
4290,for_sale,159900,2,1,0.06,600315,Otis,Massachusetts,01253,800.0,NULL
4302,for_sale,259900,4,1,1.03,950275,Wentworth,"New Hampshire",03282,1890.0,NULL
4302,for_sale,369000,3,1,0.21,1305469,Manchester,"New Hampshire",03104,2043.0,2019-05-10
4302,for_sale,459900,4,3,4.89,1274073,Sutton,"New Hampshire",03221,2072.0,NULL
4303,for_sale,495000,3,2,0.69,167817,Hanson,Massachusetts,02341,1470.0,2007-12-28
4355,for_sale,265000,4,2,0.09,114179,Pawtucket,"Rhode Island",02860,1237.0,2006-05-30
4355,for_sale,320000,4,4,0.12,1071201,Cumberland,"Rhode Island",02864,5280.0,NULL
4355,for_sale,325665,4,3,0.15,1537138,Providence,"Rhode Island",02908,6951.0,NULL
4355,for_sale,335411,2,2,0.46,1174831,Lincoln,"Rhode Island",02838,1272.0,NULL
4355,for_sale,379000,6,3,0.17,913639,Burrillville,"Rhode Island",02839,3858.0,NULL
4355,for_sale,565000,3,2,0.1,331732,Providence,"Rhode Island",02906,1466.0,2004-02-19
4355,for_sale,799000,5,5,0.21,1531015,Pawtucket,"Rhode Island",02860,3931.0,NULL
4383,for_sale,359900,1,1,0.1,115206,Dartmouth,Massachusetts,02748,540.0,2007-03-06
4481,for_sale,349900,2,2,1,600829,Woodstock,"New Hampshire",03251,1347.0,NULL
4481,for_sale,449000,3,2,1.3,1566580,Lincoln,"New Hampshire",03251,1416.0,NULL
4481,for_sale,899000,3,3,12.25,1395821,Woodstock,"New Hampshire",03262,3112.0,2014-04-17
4563,for_sale,192500,3,2,0.32,1594716,Williamstown,Massachusetts,01267,1647.0,NULL
4563,for_sale,349000,4,2,1.1,1012288,"North Adams",Massachusetts,01247,2379.0,NULL
4563,for_sale,395000,4,1,0.3,561374,Adams,Massachusetts,01220,1360.0,1990-12-26
4563,for_sale,399900,9,6,0.19,1732795,Adams,Massachusetts,01220,5364.0,1998-06-25
4563,for_sale,495000,4,3,0.31,193608,Williamstown,Massachusetts,01267,2170.0,NULL
4563,for_sale,1300000,5,5,43.2,508240,Williamstown,Massachusetts,01267,3392.0,NULL
4564,for_sale,1075000,5,5,48,1040473,Stamford,Vermont,05352,5767.0,2006-04-14
4615,for_sale,87500,3,1,0.97,251630,Dixfield,Maine,04224,720.0,NULL
4615,for_sale,135900,5,3,0.13,180797,Rumford,Maine,04276,2400.0,NULL
4615,for_sale,179900,4,2,0.18,1311420,Rumford,Maine,04276,1538.0,NULL
4615,for_sale,180000,2,1,4.76,1050081,Rumford,Maine,04276,954.0,NULL
4615,for_sale,189900,3,1,0.44,1417804,Jay,Maine,04239,1642.0,NULL
4615,for_sale,198000,3,1,0.91,1002663,Dixfield,Maine,04224,1727.0,NULL
4615,for_sale,249900,5,2,0.82,1645882,Mexico,Maine,04257,3080.0,NULL
4615,for_sale,329000,6,3,0.96,67581,Rumford,Maine,04276,3416.0,NULL
4615,for_sale,425000,3,2,3.41,248403,"Livermore Falls",Maine,04254,1325.0,NULL
4646,for_sale,294900,3,3,0.15,981299,"Fall River",Massachusetts,02720,1792.0,NULL
4646,for_sale,359900,2,2,0.18,1259765,"New Bedford",Massachusetts,02745,1320.0,NULL
4646,for_sale,379000,3,2,0.19,1296780,"Fall River",Massachusetts,02723,1374.0,1998-12-29
4646,for_sale,400000,3,2,0.12,1556768,"New Bedford",Massachusetts,02740,1240.0,1994-12-01
4646,for_sale,449900,6,3,0.1,911068,"Fall River",Massachusetts,02721,2837.0,2003-11-04
4646,for_sale,449999,9,3,0.09,1619950,"Fall River",Massachusetts,02724,2778.0,NULL
4646,for_sale,479000,3,2,0.12,385982,"Fall River",Massachusetts,02724,2520.0,2010-10-12
4646,for_sale,499900,3,2,0.42,483149,Westport,Massachusetts,02790,1582.0,NULL
4646,for_sale,639000,3,2,0.92,562969,Kingston,Massachusetts,02364,1671.0,2003-04-30
4646,for_sale,659900,11,6,0.14,213778,"Fall River",Massachusetts,02720,3357.0,NULL
4646,for_sale,724900,3,4,1.7,200094,Mattapoisett,Massachusetts,02739,1976.0,NULL
4646,for_sale,1500000,12,3,0.07,434824,Boston,Massachusetts,02122,4080.0,NULL
4646,for_sale,1500000,12,3,0.1,244488,Boston,Massachusetts,02124,4362.0,NULL
4646,for_sale,1500000,12,3,0.15,151673,Boston,Massachusetts,02124,4662.0,NULL
4646,for_sale,1500000,12,3,0.18,765396,Boston,Massachusetts,02124,4464.0,2008-03-04
4646,for_sale,1500000,14,3,0.08,595653,Boston,Massachusetts,02124,4683.0,NULL
4646,for_sale,1600000,9,3,0.08,892548,Boston,Massachusetts,02124,4092.0,NULL
4647,for_sale,299999,3,1,0.28,308350,Warren,"Rhode Island",02885,903.0,2021-07-07
4647,for_sale,305000,3,2,0.21,1010005,"West Warwick","Rhode Island",02893,1144.0,NULL
4647,for_sale,348888,4,2,0.1,430448,Woonsocket,"Rhode Island",02895,1551.0,NULL
4647,for_sale,349888,5,3,0.11,174699,"West Warwick","Rhode Island",02893,4336.0,NULL
4647,for_sale,399900,12,4,0.12,523694,Woonsocket,"Rhode Island",02895,6307.0,2018-03-15
4647,for_sale,469888,6,3,0.09,1367519,Providence,"Rhode Island",02904,8662.0,NULL
4732,for_sale,189000,4,2,2,29216,Newport,"New Hampshire",03773,1800.0,NULL
4732,for_sale,399900,3,2,0.57,962708,"New Boston","New Hampshire",03070,1900.0,NULL
4732,for_sale,599000,5,4,10,1202421,Salisbury,"New Hampshire",03268,3567.0,2021-03-22
4732,for_sale,649000,3,2,0.26,354580,Manchester,"New Hampshire",03102,1800.0,2003-06-16
4732,for_sale,649900,4,4,4.22,1708284,Goffstown,"New Hampshire",03045,5009.0,2021-04-07
4732,for_sale,1599000,5,5,9.17,67184,"New Boston","New Hampshire",03070,15679.0,NULL
4804,for_sale,399900,4,2,0.65,1369984,Taunton,Massachusetts,02780,1859.0,NULL
4853,for_sale,254000,3,1,0.29,1245097,Bangor,Maine,04401,1678.0,NULL
4853,for_sale,349900,4,3,4,1645850,Hudson,Maine,04449,2464.0,NULL
4867,for_sale,439900,3,2,1,16397,Derry,"New Hampshire",03038,2000.0,NULL
4867,for_sale,674900,2,3,0.95,1310450,Raymond,"New Hampshire",03077,3168.0,2021-08-26
4913,for_sale,319900,3,1,0.23,823158,Coventry,"Rhode Island",02816,960.0,2018-05-23
4963,for_sale,1475000,3,4,0.53,1450459,"Saint John","Virgin Islands",00830,4006.0,NULL
4963,for_sale,1499000,5,5,0.89,1585143,"Saint John","Virgin Islands",00830,4468.0,NULL
4963,for_sale,1749999,4,4,0.23,196139,"Saint John","Virgin Islands",00830,4050.0,NULL
4963,for_sale,2695000,4,4,0.69,116537,"Saint John","Virgin Islands",00830,5100.0,NULL
4963,for_sale,4200000,4,5,1.04,1862161,"Saint John","Virgin Islands",00830,5600.0,NULL
4963,for_sale,4250000,6,7,0.72,923661,"Saint John","Virgin Islands",00830,6371.0,NULL
5039,for_sale,289000,8,3,0.25,1511802,Frederiksted,"Virgin Islands",00840,3300.0,NULL
5039,for_sale,325000,3,2,0.7,1010879,Frederiksted,"Virgin Islands",00840,2000.0,NULL
5039,for_sale,375000,3,2,0.32,941879,Frederiksted,"Virgin Islands",00840,NULL,NULL
5039,for_sale,475000,5,3,0.43,317183,Frederiksted,"Virgin Islands",00840,NULL,NULL
5039,for_sale,610000,1,1,0.53,1336083,Christiansted,"Virgin Islands",00820,1200.0,NULL
5039,for_sale,1350000,6,7,1.08,1511076,Christiansted,"Virgin Islands",00820,NULL,NULL
5063,for_sale,289900,3,2,2,1054024,Loudon,"New Hampshire",03307,1776.0,NULL
5063,for_sale,295000,2,1,0.41,677455,Pembroke,"New Hampshire",03275,1900.0,2018-05-08
5148,for_sale,424900,3,3,32,447834,Manchester,"New Hampshire",03102,1974.0,NULL
5148,for_sale,424900,3,3,32,479067,Manchester,"New Hampshire",03102,1974.0,NULL
5174,for_sale,749900,3,2,0.07,695767,Malden,Massachusetts,02148,1800.0,2002-02-01
5177,for_sale,1750000,12,6,0.07,524032,Boston,Massachusetts,02125,3750.0,NULL
5179,for_sale,249900,3,2,0.26,974878,"New Britain",Connecticut,06053,1092.0,2019-12-19
5220,for_sale,369000,3,2,2.3,1042320,Franklin,Vermont,05457,1692.0,2016-06-30
5220,for_sale,389000,3,2,1.75,763732,Swanton,Vermont,05488,2488.0,NULL
5220,for_sale,895000,3,2,9.6,330126,"South Hero",Vermont,05486,2259.0,2020-09-04
5254,for_sale,253000,4,4,0.14,1902778,Guayama,"Puerto Rico",00784,2800.0,NULL
5274,for_sale,399900,6,4,0.08,603222,Providence,"Rhode Island",02908,3600.0,2021-10-01
5274,for_sale,489000,6,4,0.09,883761,Providence,"Rhode Island",02905,3600.0,2022-02-09
5274,for_sale,489000,6,4,0.09,890155,Providence,"Rhode Island",02905,3600.0,2022-01-24
5281,for_sale,385000,3,2,0.27,918417,Warwick,"Rhode Island",02888,1161.0,2015-08-17
5281,for_sale,400000,3,1,0.27,1242839,Warwick,"Rhode Island",02888,1393.0,2021-07-16
5307,for_sale,1069000,3,2,0.12,264278,"Vineyard Haven",Massachusetts,02568,1152.0,1998-09-14
5307,for_sale,1100000,3,1,0.11,1273787,"Oak Bluffs",Massachusetts,02557,742.0,NULL
5307,for_sale,2995000,4,3,3,1395609,"West Tisbury",Massachusetts,02575,1939.0,NULL
5307,for_sale,3225000,3,2,4.01,775106,"Vineyard Haven",Massachusetts,02568,2246.0,NULL
5317,for_sale,214900,2,1,0.12,1470304,"West Warwick","Rhode Island",02893,812.0,NULL
5317,for_sale,349000,3,2,0.23,1708321,"North Providence","Rhode Island",02911,1080.0,1999-04-09
5317,for_sale,499000,2,2,1,1599270,Cumberland,"Rhode Island",02864,1864.0,2021-10-15
5336,for_sale,225000,2,1,0.06,1761318,Valatie,"New York",12184,800.0,NULL
5336,for_sale,640000,5,4,7.08,1047643,Kinderhook,"New York",12184,1968.0,1993-07-14
5382,for_sale,1620000,4,4,0.58,1914295,Wakefield,Massachusetts,01880,3250.0,NULL
5396,for_sale,499000,3,4,0.72,1369719,Johnston,"Rhode Island",02919,3366.0,2016-06-01
5396,for_sale,1649900,12,5,0.15,1810518,Boston,Massachusetts,02124,5445.0,NULL
5397,for_sale,749500,8,3,0.06,1668313,Brockton,Massachusetts,02301,2832.0,2007-05-04
5397,for_sale,798500,6,3,0.06,1272957,Lynn,Massachusetts,01902,2347.0,2007-05-29
5405,for_sale,325000,3,2,0.52,1382737,Concord,"New Hampshire",03303,1412.0,2012-06-06
5410,for_sale,650000,3,1,0.21,761646,Falmouth,Massachusetts,02536,960.0,NULL
5420,for_sale,655000,3,3,0.49,386338,Norwood,Massachusetts,02062,2112.0,NULL
5430,for_sale,599900,3,2,0.3,423817,Southborough,Massachusetts,01772,1824.0,2003-12-17
5430,for_sale,639900,3,2,0.25,587006,Southborough,Massachusetts,01772,1824.0,2005-09-30
5430,for_sale,2999900,7,10,7.36,915218,Southborough,Massachusetts,01772,8971.0,NULL
5446,for_sale,360000,3,3,3.75,680152,Kennebunk,Maine,04043,1716.0,NULL
5446,for_sale,1250000,4,2,1.22,332052,Kennebunk,Maine,04043,2951.0,NULL
5454,for_sale,134990,5,2,0.19,180161,Auburn,Maine,04210,4354.0,NULL
5454,for_sale,289900,3,2,0.92,894225,Sabattus,Maine,04280,1548.0,2017-11-01
5532,for_sale,399900,3,2,2.05,6562,Barnstead,"New Hampshire",03225,2050.0,2019-08-28
5567,for_sale,399900,6,3,0.07,458480,"New Bedford",Massachusetts,02746,2872.0,1994-10-31
5567,for_sale,435000,4,2,0.69,916251,Lakeville,Massachusetts,02347,1141.0,NULL
5567,for_sale,479000,3,2,0.12,1637565,"Fall River",Massachusetts,02724,2212.0,NULL
5590,for_sale,779000,3,4,1.01,1239576,"North Kingstown","Rhode Island",02874,2883.0,NULL
5593,for_sale,1750000,4,6,1,1138368,"Saint Thomas","Virgin Islands",00802,6600.0,NULL
5621,for_sale,549000,3,4,2.97,1444161,Eliot,Maine,03903,2600.0,NULL
5621,for_sale,749000,2,2,3.85,956046,York,Maine,03909,1536.0,NULL
5621,for_sale,749000,4,2,0.45,405137,Kittery,Maine,03905,1624.0,2012-11-30
5621,for_sale,869000,4,2,0.16,1138242,York,Maine,03909,2126.0,NULL
5621,for_sale,1245000,3,3,2.65,1245358,York,Maine,03909,4292.0,NULL
5621,for_sale,1249900,6,3,0.35,414749,Ogunquit,Maine,03907,2853.0,NULL
5621,for_sale,2289000,4,3,134,410621,"New Durham","New Hampshire",03855,4570.0,2007-10-31
5621,for_sale,4850000,4,7,6.6,1598552,"South Berwick",Maine,03908,4950.0,NULL
5621,for_sale,5950000,4,6,0.45,1138778,York,Maine,03909,4633.0,NULL
5623,for_sale,195000,3,2,0.21,483835,"East Hartford",Connecticut,06118,1274.0,2017-07-12
5623,for_sale,209900,2,1,0.14,16560,Manchester,Connecticut,06040,1030.0,2008-01-29
5623,for_sale,278000,3,2,0.2,1668280,Manchester,Connecticut,06040,1144.0,2005-08-09
5623,for_sale,399900,4,3,1.56,330871,Vernon,Connecticut,06066,2277.0,NULL
5624,for_sale,69900,4,3,0.67,1499655,Keeseville,"New York",12944,1200.0,NULL
5631,for_sale,549000,4,2,0.27,1033304,Fairhaven,Massachusetts,02719,2464.0,NULL
5631,for_sale,1175000,3,2,0.91,1486464,Fairhaven,Massachusetts,02719,2184.0,1998-09-29
5631,for_sale,2799999,10,10,0.38,901103,Dartmouth,Massachusetts,02748,5872.0,NULL
5631,for_sale,6900000,5,5,9.85,389819,Dartmouth,Massachusetts,02748,13220.0,2009-09-25
5647,for_sale,85000,1,1,0.7,1273571,"Port Henry","New York",12974,300.0,2015-11-25
5647,for_sale,289000,3,2,9.6,1717372,Westport,"New York",12993,1440.0,NULL
5655,for_sale,375000,3,2,0.11,531877,Worcester,Massachusetts,01603,1658.0,2001-06-29
5686,for_sale,1200000,10,4,0.12,1369889,Boston,Massachusetts,02125,4600.0,NULL
5735,for_sale,199900,2,1,0.17,1353694,Cranston,"Rhode Island",02920,812.0,2018-02-26
5735,for_sale,315000,3,2,0.18,129994,Warwick,"Rhode Island",02889,872.0,2019-05-20
5735,for_sale,519900,4,4,0.04,278883,Cranston,"Rhode Island",02920,4728.0,NULL
5735,for_sale,599900,3,2,0.56,1120832,Johnston,"Rhode Island",02919,2084.0,2017-04-18
5735,for_sale,799900,4,3,1.86,385520,"North Kingstown","Rhode Island",02852,3239.0,NULL
5735,for_sale,825000,6,3,0.1,708397,Providence,"Rhode Island",02906,4976.0,NULL
5738,for_sale,374500,2,1,0.39,484809,Lynn,Massachusetts,01901,1110.0,2006-05-31
5738,for_sale,579000,3,2,0.23,1104933,Boston,Massachusetts,02113,702.0,1994-02-01
5758,for_sale,1350000,7,3,0.07,872044,Somerville,Massachusetts,02144,2786.0,NULL
5771,for_sale,819900,3,3,3.33,1362852,Shrewsbury,Massachusetts,01545,2823.0,NULL
5787,for_sale,1100000,3,3,3,581607,"New Braintree",Massachusetts,01531,2800.0,NULL
5794,for_sale,589000,4,3,0.19,1184753,Boston,Massachusetts,02131,1394.0,2006-06-22
5794,for_sale,595000,2,1,4.04,271042,Newton,Massachusetts,02467,959.0,2019-08-12
5794,for_sale,599900,5,3,0.1,1417607,Lynn,Massachusetts,01902,2261.0,NULL
5794,for_sale,649900,4,3,0.14,587077,Winthrop,Massachusetts,02152,2584.0,NULL
5794,for_sale,759900,7,6,0.08,1598580,Lynn,Massachusetts,01902,3963.0,1984-06-15
5794,for_sale,1799000,7,3,0.06,16492,Cambridge,Massachusetts,02139,2340.0,1976-02-27
5859,for_sale,400000,1,1,0.12,1169529,"South Hero",Vermont,05486,540.0,NULL
5859,for_sale,524900,3,2,2,106163,"Grand Isle",Vermont,05458,760.0,NULL
5859,for_sale,1299900,3,3,1.8,483020,"Grand Isle",Vermont,05458,2681.0,NULL
5928,for_sale,299900,3,2,0.44,13407,Hillsborough,"New Hampshire",03244,1764.0,2015-07-07
5928,for_sale,425000,3,2,3.71,8947,Boscawen,"New Hampshire",03303,1900.0,2007-12-19
5928,for_sale,475000,3,2,1.2,1030069,Concord,"New Hampshire",03301,1714.0,2003-04-17
5928,for_sale,499900,3,2,1.2,1314269,Hopkinton,"New Hampshire",03229,2111.0,NULL
5928,for_sale,525000,3,2,5.85,1725278,Salisbury,"New Hampshire",03268,1704.0,NULL
5928,for_sale,549900,3,3,1.28,437569,Canterbury,"New Hampshire",03224,2296.0,NULL
5928,for_sale,589900,4,3,3.75,1260328,Hopkinton,"New Hampshire",03229,2656.0,NULL
5928,for_sale,699900,4,4,2,1831607,Concord,"New Hampshire",03303,3064.0,2015-08-31
5928,for_sale,749900,4,3,1.1,321737,Bow,"New Hampshire",03304,2806.0,2019-04-15
5928,for_sale,1299000,3,3,11.8,907326,Hopkinton,"New Hampshire",03229,3000.0,2021-12-06
5934,for_sale,209000,2,2,0.11,1087443,Springfield,Massachusetts,01104,1240.0,2002-06-03
5995,for_sale,1099000,2,1,0.03,325499,Boston,Massachusetts,02109,1183.0,2018-06-08
6037,for_sale,469900,9,4,2.9,846358,Burrillville,"Rhode Island",02830,5700.0,NULL
